sample	amplicon	feature	total_feature_entropy	decomp_entropy	Amp_nseg_entropy
NCIH23_LUNG	amplicon3	Linear amplification_1	3.5830305548801986	0.8104418326404177	2.772588722239781
NCIH23_LUNG	amplicon4	Linear amplification_1	3.350673521305314	0.7116161916900554	2.639057329615259
NCIH23_LUNG	amplicon5	Linear amplification_1	2.167688373760848	0.558250461326748	1.6094379124341003
NCIH23_LUNG	amplicon6	Linear amplification_1	1.7756381632286282	0.6770258745605184	1.0986122886681098
NCIH23_LUNG	amplicon7	Linear amplification_1	4.939382236556102e-13	4.939382236556102e-13	0
NCIH23_LUNG	amplicon8	Linear amplification_1	0	0	0
NCIH23_LUNG	amplicon9	Linear amplification_1	3.107631163508841	0.9104065861726216	2.1972245773362196
NCIH3255_LUNG	amplicon1	Complex non-cyclic_1	5.403531194332004	1.343088183785585	4.060443010546419
NCIH3255_LUNG	amplicon10	ecDNA_1	2.6361837200463585	0.690273570991045	1.9459101490553135
NCIH3255_LUNG	amplicon2	Linear amplification_1	2.870180114266062	0.9242699652107484	1.9459101490553135
NCIH3255_LUNG	amplicon3	Linear amplification_1	3.7998162551855925	1.0917660540833822	2.70805020110221
NCIH3255_LUNG	amplicon4	Linear amplification_1	2.3292544593586726	0.7198165469245722	1.6094379124341003
NCIH3255_LUNG	amplicon5	ecDNA_1	3.9630769825716636	0.6308724723964598	3.332204510175204
NCIH3255_LUNG	amplicon6	BFB_1	2.9031305732996273	0.9572204242443136	1.9459101490553135
NCIH3255_LUNG	amplicon7	ecDNA_1	2.178473140759747	0.5690352283256465	1.6094379124341003
NCIH3255_LUNG	amplicon8	Complex non-cyclic_1	6.105582739915661	1.6747659410723477	4.430816798843313
NCIH358_LUNG	amplicon1	ecDNA_1	0.6718892576639601	0.6718892576639601	0
NCIH446_LUNG	amplicon1	ecDNA_1	5.395515837809685	1.388182652577214	4.007333185232471
NCIH446_LUNG	amplicon2	Linear amplification_1	2.079439268957559	0.6931449078376685	1.3862943611198906
NCIH460_LUNG	amplicon1	ecDNA_1	3.5239501562141866	0.7513614339744055	2.772588722239781
NCIH508_LARGE_INTESTINE	amplicon1	ecDNA_1	5.464503467908895	1.3536296037355837	4.110873864173311
NCIH510_LUNG	amplicon1	ecDNA_1	6.246753474016545	1.426471908411508	4.820281565605037
NCIH510_LUNG	amplicon1	ecDNA_2	2.3587688126456436	0.5670093434175887	1.791759469228055
NCIH510_LUNG	amplicon1	ecDNA_3	4.648515231794262	1.2812194018077874	3.367295829986474
NCIH510_LUNG	amplicon2	Linear amplification_1	1.8220487938268408	0.43575443270695036	1.3862943611198906
NCIH510_LUNG	amplicon3	ecDNA_1	3.884286337380077	0.7062325070321315	3.1780538303479458
NCIH510_LUNG	amplicon3	ecDNA_2	5.427998707048593	0.8030258937643223	4.624972813284271
NCIH510_LUNG	amplicon4	Linear amplification_1	0	0	0
NCIH510_LUNG	amplicon6	Linear amplification_1	1.7852780009976137	0.3989836398777231	1.3862943611198906
NCIH510_LUNG	amplicon7	Linear amplification_1	2.544678654353209	0.752919185125154	1.791759469228055
NCIH510_LUNG	amplicon8	Linear amplification_1	2.0771182742878915	0.6908239131680011	1.3862943611198906
NCIH510_LUNG	amplicon9	ecDNA_1	3.3858101749246505	1.083225081930605	2.3025850929940455
NCIH520_LUNG	amplicon1	ecDNA_1	2.8784677804005394	0.5758826874064941	2.3025850929940455
NCIH520_LUNG	amplicon1	ecDNA_2	2.459650158198758	0.667890688970703	1.791759469228055
NCIH520_LUNG	amplicon2	Linear amplification_1	1.7523919859525496	0.6537796972844399	1.0986122886681098
NCIH520_LUNG	amplicon3	Complex non-cyclic_1	4.131664481493746	1.492607151878487	2.639057329615259
NCIH520_LUNG	amplicon4	BFB_1	3.8783230320981783	1.2392657024829192	2.639057329615259
NCIH520_LUNG	amplicon5	ecDNA_1	0.6464643942349125	0.6464643942349125	0
NCIH520_LUNG	amplicon6	Linear amplification_1	1.7784986158921314	0.3922042547722408	1.3862943611198906
NCIH520_LUNG	amplicon7	Linear amplification_1	1.7904470559252208	0.6918347672571111	1.0986122886681098
NCIH520_LUNG	amplicon8	Linear amplification_1	7.658318423861398e-13	7.658318423861398e-13	0
NCIH522_LUNG	amplicon1	Linear amplification_1	5.391604465753706	1.7280428196240598	3.6635616461296463
NCIH522_LUNG	amplicon2	Linear amplification_1	1.0978573425729383	0.40471016201299315	0.6931471805599453
NCIH522_LUNG	amplicon3	Complex non-cyclic_1	6.556000213750112	2.1251834149067985	4.430816798843313
NCIH522_LUNG	amplicon5	Linear amplification_1	3.4321232181206858	0.8671738606591488	2.5649493574615367
NCIH524_LUNG	amplicon1	ecDNA_1	0.6913832430730682	0.6913832430730682	0
NCIH524_LUNG	amplicon2	ecDNA_1	6.136837247712653	1.8601711286965976	4.276666119016055
NCIH526_LUNG	amplicon1	Linear amplification_1	1.796714023603691	0.6981017349355811	1.0986122886681098
NCIH526_LUNG	amplicon2	Linear amplification_1	2.3777236596106954	0.5859641903826407	1.791759469228055
NCIH526_LUNG	amplicon3	ecDNA_1	2.205551657991095	0.41379218876304047	1.791759469228055
NCIH526_LUNG	amplicon3	ecDNA_2	5.081154492840971	1.3675824261366638	3.713572066704308
NCIH596_LUNG	amplicon1	ecDNA_1	0.6931279156281789	0.6931279156281789	0
NCIH650_LUNG	amplicon2	ecDNA_1	1.2521086252362852	0.5589614446763398	0.6931471805599453
NCIH650_LUNG	amplicon4	Complex non-cyclic_1	5.132763341201394	1.549244402745284	3.58351893845611
NCIH650_LUNG	amplicon5	Linear amplification_1	3.1540544058364737	0.32084106178025745	2.833213344056216
NCIH650_LUNG	amplicon6	BFB_1	3.439045773141184	1.0411505003428134	2.3978952727983707
NCIH650_LUNG	amplicon7	Linear amplification_1	1.3154522398687396	0.6223050593087942	0.6931471805599453
NCIH661_LUNG	amplicon1	Linear amplification_1	0.6947925636823084	0.001645383122363066	0.6931471805599453
NCIH661_LUNG	amplicon2	Linear amplification_1	1.7313742541729882	0.6327619655048784	1.0986122886681098
NCIH661_LUNG	amplicon3	Linear amplification_1	4.638511796882828e-13	4.638511796882828e-13	0
NCIH661_LUNG	amplicon4	Linear amplification_1	3.154463224340917	0.9572386470046976	2.1972245773362196
NCIH661_LUNG	amplicon5	Linear amplification_1	1.5841521770722913	0.48553988840418144	1.0986122886681098
NCIH661_LUNG	amplicon6	Complex non-cyclic_1	5.341165700515295	1.3899219819338675	3.951243718581427
NCIH661_LUNG	amplicon7	Linear amplification_1	2.2563823661152824	0.6469444536811821	1.6094379124341003
NCIH661_LUNG	amplicon8	ecDNA_1	3.3092673498866008	0.6702100202713417	2.639057329615259
NCIH661_LUNG	amplicon9	Linear amplification_1	1.6918966976026013	0.3056023364827106	1.3862943611198906
NCIH82_LUNG	amplicon1	ecDNA_1	5.735530662884948	1.1711824714171117	4.564348191467836
NCIH82_LUNG	amplicon1	ecDNA_2	4.962850641915463	0.955517456682992	4.007333185232471
NCIH838_LUNG	amplicon1	Complex non-cyclic_1	2.5310796747954347	0.9216417623613347	1.6094379124341003
NCIH838_LUNG	amplicon2	Complex non-cyclic_1	4.011537904628747	1.3724805750134879	2.639057329615259
NCIH838_LUNG	amplicon3	BFB_1	3.780755410425386	1.1416980808101274	2.639057329615259
NCIH838_LUNG	amplicon4	Linear amplification_1	2.489472420767624	0.8800345083335236	1.6094379124341003
NCIH838_LUNG	amplicon5	Complex non-cyclic_1	4.4546019867837785	1.2765481564358327	3.1780538303479458
NCIH838_LUNG	amplicon6	BFB_1	4.001783345413423	1.3627260157981642	2.639057329615259
NCIH841_LUNG	amplicon2	Complex non-cyclic_1	5.796232323660972	1.904412025550345	3.891820298110627
NCIH841_LUNG	amplicon3	Complex non-cyclic_1	3.9138888905800817	0.6950130657118812	3.2188758248682006
NCIH841_LUNG	amplicon4	Linear amplification_1	2.736944517222677	0.17199515976114013	2.5649493574615367
NCIH841_LUNG	amplicon8	Linear amplification_1	2.7464013701812084	0.9546419009531534	1.791759469228055
NCIH889_LUNG	amplicon1	ecDNA_1	3.378965785626641	0.5457524415704249	2.833213344056216
NCIH889_LUNG	amplicon2	BFB_1	2.8154038793310154	0.7359623376511796	2.0794415416798357
NCIH889_LUNG	amplicon3	BFB_1	4.123245230115981	1.1275129565619906	2.995732273553991
NCIH889_LUNG	amplicon4	ecDNA_1	0.538285291475273	0.538285291475273	0
NCIN87_STOMACH	amplicon1	Linear amplification_1	1.2833777412266922	0.5902305606667468	0.6931471805599453
NCIN87_STOMACH	amplicon2	BFB_1	5.088282395000798	1.3747103282964894	3.713572066704308
NIHOVCAR3_OVARY	amplicon1	Linear amplification_1	1.2771926568046386	0.5840454762446934	0.6931471805599453
NIHOVCAR3_OVARY	amplicon11	Linear amplification_1	3.6245770892443545	1.0596277317828178	2.5649493574615367
NIHOVCAR3_OVARY	amplicon12	ecDNA_1	2.057224102729622	0.6709297416097314	1.3862943611198906
NIHOVCAR3_OVARY	amplicon2	Linear amplification_1	2.2225404944213523	0.6131025819872518	1.6094379124341003
NIHOVCAR3_OVARY	amplicon3	Linear amplification_1	3.0148136071324707	0.9353720654526352	2.0794415416798357
NIHOVCAR3_OVARY	amplicon4	Linear amplification_1	1.2075033225001846	0.5143561419402393	0.6931471805599453
NIHOVCAR3_OVARY	amplicon5	ecDNA_1	2.804973807320225	0.8590636582649113	1.9459101490553135
NIHOVCAR3_OVARY	amplicon6	BFB_1	3.4744122824664943	1.1718271894724488	2.3025850929940455
NIHOVCAR3_OVARY	amplicon7	Linear amplification_1	2.3936145868705108	0.7841766744364105	1.6094379124341003
NIHOVCAR3_OVARY	amplicon8	BFB_1	3.914291646237353	1.141702923997572	2.772588722239781
NIHOVCAR3_OVARY	amplicon9	Complex non-cyclic_1	5.209812286393289	1.4486121706997268	3.7612001156935624
NUGC3_STOMACH	amplicon1	Linear amplification_1	2.270663729709524	0.6612258172754233	1.6094379124341003
NUGC3_STOMACH	amplicon2	Linear amplification_1	6.230571614194437e-13	6.230571614194437e-13	0
NUGC4_STOMACH	amplicon1	Complex non-cyclic_1	5.147466927637032	1.592118866147618	3.5553480614894135
NUGC4_STOMACH	amplicon2	Complex non-cyclic_1	4.054078738446577	0.9185845225174273	3.1354942159291497
OAW42_OVARY	amplicon1	Linear amplification_1	0	0	0
OAW42_OVARY	amplicon2	ecDNA_1	2.238377685717947	0.6289397732838466	1.6094379124341003
OAW42_OVARY	amplicon3	Linear amplification_1	1.7444193802983774	0.3581250191784868	1.3862943611198906
OCUM1_STOMACH	amplicon10	Linear amplification_1	3.8719672039291835	0.7364729880000338	3.1354942159291497
OCUM1_STOMACH	amplicon2	BFB_1	3.872093023276049	1.099504301036268	2.772588722239781
OCUM1_STOMACH	amplicon3	Linear amplification_1	1.3841533120162317	0.6910061314562864	0.6931471805599453
OE19_OESOPHAGUS	amplicon1	Linear amplification_1	3.6834154442542317	1.1985087944662316	2.4849066497880004
OE19_OESOPHAGUS	amplicon2	ecDNA_1	6.383034357940668	2.092574916792277	4.290459441148391
OE19_OESOPHAGUS	amplicon3	ecDNA_1	2.749292361525916	0.5520677841896963	2.1972245773362196
OE19_OESOPHAGUS	amplicon4	Complex non-cyclic_1	4.455100767896431	1.4593684943424394	2.995732273553991
OE19_OESOPHAGUS	amplicon5	BFB_1	3.9182520980997806	1.0278803402036156	2.890371757896165
ONS76_CENTRAL_NERVOUS_SYSTEM	amplicon1	Complex non-cyclic_1	6.544735451859976	2.2406703586558065	4.304065093204169
OSRC2_KIDNEY	amplicon1	ecDNA_1	3.527980691040411	1.0430740412524104	2.4849066497880004
OV90_OVARY	amplicon1	Linear amplification_1	1.6383493583383666	0.5397370696702568	1.0986122886681098
OV90_OVARY	amplicon2	Linear amplification_1	0	0	0
OV90_OVARY	amplicon3	Linear amplification_1	1.3563430604418656	0.6631958798819204	0.6931471805599453
OV90_OVARY	amplicon4	Linear amplification_1	2.0992662860269493	0.7129719249070587	1.3862943611198906
OV90_OVARY	amplicon5	BFB_1	4.2538629449426555	1.209340507219232	3.044522437723423
OV90_OVARY	amplicon5	ecDNA_1	2.84421822429582	0.6469936469596005	2.1972245773362196
OV90_OVARY	amplicon6	BFB_1	4.419804538824124	0.9540686360243975	3.4657359027997265
OV90_OVARY	amplicon7	Linear amplification_1	1.2905119247752599	0.5973647442153146	0.6931471805599453
OVCAR4_OVARY	amplicon1	ecDNA_1	3.256741870112232	0.6917925126506952	2.5649493574615367
OVCAR4_OVARY	amplicon6	ecDNA_1	1.2429759935136615	0.5498288129537161	0.6931471805599453
OVCAR8_OVARY	amplicon1	ecDNA_1	0.657236055310586	0.657236055310586	0
OVCAR8_OVARY	amplicon2	ecDNA_1	0.6613227073768368	0.6613227073768368	0
OVCAR8_OVARY	amplicon3	ecDNA_1	2.9583801487064623	1.0124699996511486	1.9459101490553135
OVCAR8_OVARY	amplicon4	Linear amplification_1	2.004899807331161	0.6186054462112704	1.3862943611198906
OVCAR8_OVARY	amplicon5	Linear amplification_1	2.2035786485616695	0.4118191793336148	1.791759469228055
OVCAR8_OVARY	amplicon6	ecDNA_1	0.6921207447966873	0.6921207447966873	0
OVCAR8_OVARY	amplicon7	ecDNA_1	0.6492233944904849	0.6492233944904849	0
OVCAR8_OVARY	amplicon7	ecDNA_2	1.1527211949120646	0.45957401435211936	0.6931471805599453
OVCAR8_OVARY	amplicon8	Linear amplification_1	1.6706648604084209	0.5720525717403111	1.0986122886681098
OVSAHO_OVARY	amplicon1	ecDNA_1	0.6378413337555862	0.6378413337555862	0
OVSAHO_OVARY	amplicon10	Linear amplification_1	1.3759077315159938	0.6827605509560485	0.6931471805599453
OVSAHO_OVARY	amplicon11	Linear amplification_1	0	0	0
OVSAHO_OVARY	amplicon12	Linear amplification_1	2.198410375830095	0.25250022677478134	1.9459101490553135
OVSAHO_OVARY	amplicon2	ecDNA_1	2.995475407207711	0.6928903142136653	2.3025850929940455
OVSAHO_OVARY	amplicon3	Linear amplification_1	3.265933650368554	1.1864921086887186	2.0794415416798357
OVSAHO_OVARY	amplicon4	ecDNA_1	0.6919742217653577	0.6919742217653577	0
OVSAHO_OVARY	amplicon5	Linear amplification_1	1.1189849744617777	0.4258377939018324	0.6931471805599453
OVSAHO_OVARY	amplicon6	ecDNA_1	0.6865249355493853	0.6865249355493853	0
OVSAHO_OVARY	amplicon7	Linear amplification_1	3.952390325413516	1.313332995798257	2.639057329615259
OVSAHO_OVARY	amplicon8	ecDNA_1	0.6868014955444067	0.6868014955444067	0
OVSAHO_OVARY	amplicon9	Linear amplification_1	3.099720382451466	1.0202788407716303	2.0794415416798357
PANC0327_PANCREAS	amplicon1	Linear amplification_1	2.408639256082954	1.0223448949630631	1.3862943611198906
PANC0327_PANCREAS	amplicon2	Linear amplification_1	2.6328992831552824	0.5534577414754465	2.0794415416798357
PANC0327_PANCREAS	amplicon3	Linear amplification_1	3.030866649053765	0.9514251073739294	2.0794415416798357
PANC1_PANCREAS	amplicon1	BFB_1	4.451471856470656	1.2325960316024553	3.2188758248682006
PATU8988T_PANCREAS	amplicon1	BFB_1	4.233286832302456	1.5942295026871975	2.639057329615259
PATU8988T_PANCREAS	amplicon2	BFB_1	2.701480362847719	0.9097208936196641	1.791759469228055
PATU8988T_PANCREAS	amplicon3	BFB_1	3.1540793296926726	1.0746377880128366	2.0794415416798357
PC14_LUNG	amplicon1	Complex non-cyclic_1	4.680535814400368	1.6360133766769458	3.044522437723423
PC14_LUNG	amplicon2	Complex non-cyclic_1	4.076927125554864	1.304338403315083	2.772588722239781
PC14_LUNG	amplicon3	BFB_1	3.2045071105123615	0.9019220175183159	2.3025850929940455
PC14_LUNG	amplicon4	Linear amplification_1	0.6498536429041937	0.6498536429041937	0
PC3_PROSTATE	amplicon1	ecDNA_1	3.087592011210011	0.6896967384116404	2.3978952727983707
PC3_PROSTATE	amplicon1	ecDNA_2	4.425480821885905	0.6642807061923435	3.7612001156935624
PC3_PROSTATE	amplicon1	ecDNA_3	1.1732786271448041	0.48013144658485885	0.6931471805599453
PC3_PROSTATE	amplicon2	Linear amplification_1	1.1452520348632742	0.4521048543033289	0.6931471805599453
PC3_PROSTATE	amplicon3	Linear amplification_1	1.9837226323443513	0.5974282712244607	1.3862943611198906
PC3_PROSTATE	amplicon4	Complex non-cyclic_1	4.83293753942005	1.3364299779535702	3.4965075614664802
PC3_PROSTATE	amplicon5	ecDNA_1	1.3402154133255326	0.6470682327655874	0.6931471805599453
PC3_PROSTATE	amplicon6	Linear amplification_1	4.574385682522757	0.860813615818449	3.713572066704308
PLCPRF5_LIVER	amplicon1	Complex non-cyclic_1	4.737678536097071	1.405474025921867	3.332204510175204
QGP1_PANCREAS	amplicon1	ecDNA_1	0.4558192684300957	0.4558192684300957	0
QGP1_PANCREAS	amplicon2	Linear amplification_1	1.355829446583729	0.2572171579156194	1.0986122886681098
QGP1_PANCREAS	amplicon3	Complex non-cyclic_1	3.642188654258886	0.80897531020267	2.833213344056216
QGP1_PANCREAS	amplicon4	BFB_1	5.386246474425708	1.8308984129362949	3.5553480614894135
QGP1_PANCREAS	amplicon4	ecDNA_1	3.387298962401151	0.679248761298941	2.70805020110221
QGP1_PANCREAS	amplicon4	ecDNA_2	2.1769432921573033	0.38518382292924824	1.791759469228055
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon2	ecDNA_1	1.3812104290877567	0.6880632485278114	0.6931471805599453
RERFGC1B_STOMACH	amplicon1	Complex non-cyclic_1	5.145671433951243	1.967617603603297	3.1780538303479458
RERFGC1B_STOMACH	amplicon2	Complex non-cyclic_1	5.145698250316757	1.1383650650842858	4.007333185232471
RERFGC1B_STOMACH	amplicon3	Linear amplification_1	1.7814830422635992	0.3951886811437087	1.3862943611198906
RERFGC1B_STOMACH	amplicon4	ecDNA_1	3.3942814647143065	0.5610681206580903	2.833213344056216
RERFGC1B_STOMACH	amplicon4	ecDNA_2	5.891624552654166	1.286454366666075	4.605170185988091
RKN_SOFT_TISSUE	amplicon1	Complex non-cyclic_1	6.823706843181496	2.25935865171366	4.564348191467836
RL952_ENDOMETRIUM	amplicon1	ecDNA_1	0.6740040648436431	0.6740040648436431	0
RMGI_OVARY	amplicon1	ecDNA_1	1.3829871782290297	0.6898399976690845	0.6931471805599453
RMGI_OVARY	amplicon10	BFB_1	2.7122234905399147	0.7663133414846014	1.9459101490553135
RMGI_OVARY	amplicon3	ecDNA_1	0.6836641520789973	0.6836641520789973	0
RMGI_OVARY	amplicon4	ecDNA_1	2.375891383664094	0.7664534712299936	1.6094379124341003
RMGI_OVARY	amplicon5	ecDNA_1	1.361246902567279	0.6680997220073339	0.6931471805599453
RMGI_OVARY	amplicon6	ecDNA_1	3.085818198016188	0.6009115482281878	2.4849066497880004
RMGI_OVARY	amplicon7	Complex non-cyclic_1	4.928485741230132	1.7504319108821864	3.1780538303479458
RMGI_OVARY	amplicon8	ecDNA_1	0.6927727741518666	0.6927727741518666	0
RMGI_OVARY	amplicon9	ecDNA_1	0.6695110478140927	0.6695110478140927	0
RPMI7951_SKIN	amplicon1	Complex non-cyclic_1	4.380257086561433	1.3357346488380097	3.044522437723423
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon1	Linear amplification_1	1.3411002670070347	0.6479530864470894	0.6931471805599453
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon2	Linear amplification_1	3.827083671566899	1.3421770217788986	2.4849066497880004
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon3	Complex non-cyclic_1	3.2299621908292138	1.4382027216011588	1.791759469228055
RT112_URINARY_TRACT	amplicon1	ecDNA_1	1.375210093292352	0.6820629127324069	0.6931471805599453
RT112_URINARY_TRACT	amplicon2	BFB_1	2.8103561390025105	0.864445989947197	1.9459101490553135
RT112_URINARY_TRACT	amplicon3	BFB_1	5.172450908208087	1.22120718962666	3.951243718581427
RVH421_SKIN	amplicon1	ecDNA_1	3.51136067616857	0.4668382384451468	3.044522437723423
RVH421_SKIN	amplicon2	Linear amplification_1	1.3856301373269275	0.6924829567669823	0.6931471805599453
RVH421_SKIN	amplicon3	Complex non-cyclic_1	3.9319722236535792	0.8409297702952634	3.0910424533583156
RVH421_SKIN	amplicon4	Linear amplification_1	3.761435607429323e-13	3.761435607429323e-13	0
SBC5_LUNG	amplicon1	Linear amplification_1	2.231045800140364	0.8447514390204736	1.3862943611198906
SBC5_LUNG	amplicon2	ecDNA_1	0.6735988384829608	0.6735988384829608	0
SBC5_LUNG	amplicon4	BFB_1	2.9662700450690274	0.8868285033891916	2.0794415416798357
SCABER_URINARY_TRACT	amplicon1	ecDNA_1	2.954829442439573	0.8753879007597374	2.0794415416798357
SCABER_URINARY_TRACT	amplicon2	BFB_1	3.4108348149016443	1.0129395421032736	2.3978952727983707
SCABER_URINARY_TRACT	amplicon3	BFB_1	3.41565978764814	1.336218245968304	2.0794415416798357
SCABER_URINARY_TRACT	amplicon4	Complex non-cyclic_1	4.882751030989525	1.7472568150603744	3.1354942159291497
SCC25_UPPER_AERODIGESTIVE_TRACT	amplicon1	BFB_1	2.5671236372929003	0.7753641680648452	1.791759469228055
SCC25_UPPER_AERODIGESTIVE_TRACT	amplicon2	Linear amplification_1	3.832568076622609	0.9993547325663925	2.833213344056216
SCC25_UPPER_AERODIGESTIVE_TRACT	amplicon3	Linear amplification_1	1.3103616182682765	0.6172144377083312	0.6931471805599453
SCC25_UPPER_AERODIGESTIVE_TRACT	amplicon4	BFB_1	3.7332132674340692	1.1682639099725325	2.5649493574615367
SCC25_UPPER_AERODIGESTIVE_TRACT	amplicon5	Complex non-cyclic_1	2.5581745420127757	0.6122643929574624	1.9459101490553135
SCC25_UPPER_AERODIGESTIVE_TRACT	amplicon6	Linear amplification_1	2.250642371161236	0.8643480100413455	1.3862943611198906
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon1	Complex non-cyclic_1	5.4949406651213	1.8840227524770756	3.6109179126442243
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon2	Complex non-cyclic_1	5.340964608232052	1.4908170065219937	3.8501476017100584
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon3	Linear amplification_1	1.0908748444508847	0.3977276638909395	0.6931471805599453
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon4	BFB_1	3.965335866887337	1.4003865094258003	2.5649493574615367
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon5	Linear amplification_1	4.010657488808004	1.3716001591927451	2.639057329615259
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon6	Linear amplification_1	1.4788170688005992e-13	1.4788170688005992e-13	0
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon9	Linear amplification_1	0	0	0
SCLC21H_LUNG	amplicon1	ecDNA_1	3.26499189039488	0.4924031681550987	2.772588722239781
SCLC21H_LUNG	amplicon1	ecDNA_2	2.624624229549865	0.4273996522136457	2.1972245773362196
SF295_CENTRAL_NERVOUS_SYSTEM	amplicon1	ecDNA_1	3.14429917074479	0.5052418411295312	2.639057329615259
SH10TC_STOMACH	amplicon1	Complex non-cyclic_1	7.612538432723449	2.3192336079989566	5.293304824724492
SH10TC_STOMACH	amplicon2	BFB_1	3.583004983755715	1.3857804064194954	2.1972245773362196
SH10TC_STOMACH	amplicon3	Linear amplification_1	2.1745389019484267	0.7882445408285361	1.3862943611198906
SH10TC_STOMACH	amplicon4	Linear amplification_1	2.3430524307583958	0.7336145183242955	1.6094379124341003
SH10TC_STOMACH	amplicon5	Linear amplification_1	2.1577578843390564	0.7714635232191657	1.3862943611198906
SH10TC_STOMACH	amplicon6	Linear amplification_1	1.31142232752979	0.21281003886168026	1.0986122886681098
SHP77_LUNG	amplicon1	Linear amplification_1	7.71827046719111e-13	7.71827046719111e-13	0
SHP77_LUNG	amplicon2	Linear amplification_1	5.251354906476852e-14	5.251354906476852e-14	0
SHP77_LUNG	amplicon3	Linear amplification_1	0	0	0
SHP77_LUNG	amplicon4	Linear amplification_1	0	0	0
SHP77_LUNG	amplicon5	Complex non-cyclic_1	2.6382687579976434	1.028830845563543	1.6094379124341003
SHP77_LUNG	amplicon6	Linear amplification_1	2.7535526791451814	0.4509675861511361	2.3025850929940455
SHP77_LUNG	amplicon7	Linear amplification_1	1.0824165505161134	0.389269369956168	0.6931471805599453
SKCO1_LARGE_INTESTINE	amplicon1	Linear amplification_1	3.301746188929744	0.662688859314485	2.639057329615259
SKCO1_LARGE_INTESTINE	amplicon2	Complex non-cyclic_1	4.1420331342379	1.502975804622642	2.639057329615259
SKCO1_LARGE_INTESTINE	amplicon3	BFB_1	2.6411918463607007	1.0317539339266006	1.6094379124341003
SKCO1_LARGE_INTESTINE	amplicon4	Linear amplification_1	3.2172507586398407	0.9146656656457952	2.3025850929940455
SKCO1_LARGE_INTESTINE	amplicon5	Linear amplification_1	3.5895199305233065	1.2869348375292609	2.3025850929940455
SKCO1_LARGE_INTESTINE	amplicon6	Linear amplification_1	0	0	0
SKCO1_LARGE_INTESTINE	amplicon7	BFB_1	3.0263707540663884	1.080460605011075	1.9459101490553135
SKCO1_LARGE_INTESTINE	amplicon8	Complex non-cyclic_1	3.752614654149596	0.8622428962534312	2.890371757896165
SKLMS1_SOFT_TISSUE	amplicon1	Linear amplification_1	5.330180741223956e-13	5.330180741223956e-13	0
SKLU1_LUNG	amplicon1	Complex non-cyclic_1	3.278220203836323	1.1987786621564875	2.0794415416798357
SKLU1_LUNG	amplicon2	Linear amplification_1	1.2288821154343958	0.5357349348744505	0.6931471805599453
SKLU1_LUNG	amplicon3	Complex non-cyclic_1	3.0905950320592988	1.0111534903794632	2.0794415416798357
SKLU1_LUNG	amplicon4	BFB_1	3.542973407142735	0.9039160775274762	2.639057329615259
SKLU1_LUNG	amplicon5	Complex non-cyclic_1	3.7056625106240992	0.9976123095218892	2.70805020110221
SKLU1_LUNG	amplicon6	Linear amplification_1	2.9561015702461098	1.0101914211907963	1.9459101490553135
SKLU1_LUNG	amplicon7	Linear amplification_1	3.824718319832933e-13	3.824718319832933e-13	0
SKMEL2_SKIN	amplicon1	Linear amplification_1	2.35875954908927	0.9724651879693798	1.3862943611198906
SKMEL2_SKIN	amplicon2	ecDNA_1	2.396778198703063	0.605018729475008	1.791759469228055
SKMEL2_SKIN	amplicon3	Linear amplification_1	1.7704807955363218	0.671868506868212	1.0986122886681098
SKMEL30_SKIN	amplicon1	Complex non-cyclic_1	3.643397259186835	0.8101839151306189	2.833213344056216
SKMEL5_SKIN	amplicon1	Complex non-cyclic_1	4.7469816235440305	1.136063710899806	3.6109179126442243
SKMEL5_SKIN	amplicon2	Linear amplification_1	3.2101870735719515	0.9076019805779061	2.3025850929940455
SKMES1_LUNG	amplicon1	ecDNA_1	2.063046730836382	0.6767523697164913	1.3862943611198906
SKMES1_LUNG	amplicon2	Complex non-cyclic_1	5.40415223381786	1.3266147899121405	4.07753744390572
SKMES1_LUNG	amplicon6	Complex non-cyclic_1	4.383081179919689	0.7454950201933026	3.6375861597263857
SKOV3_OVARY	amplicon1	ecDNA_1	2.0266179348420845	0.640323573722194	1.3862943611198906
SKOV3_OVARY	amplicon2	ecDNA_1	3.735735918911503	1.1707865614499662	2.5649493574615367
SKOV3_OVARY	amplicon3	ecDNA_1	1.33658721529652	0.6434400347365747	0.6931471805599453
SKOV3_OVARY	amplicon4	ecDNA_1	3.05730970486542	0.9778681631855842	2.0794415416798357
SKOV3_OVARY	amplicon5	Linear amplification_1	1.7478288399592055	0.6492165512910957	1.0986122886681098
SNU119_OVARY	amplicon1	BFB_1	3.628826967095133	0.6330946935411419	2.995732273553991
SNU119_OVARY	amplicon10	ecDNA_1	1.5202926815437485	0.42168039287563874	1.0986122886681098
