feature_ID	captured_region_size_bp	median_feature_CN	max_feature_CN	borderline_flag
NCIH524_LUNG_amplicon1_ecDNA_1	419363	6.235053367063671	6.235053367063671	LowCN
NCIH524_LUNG_amplicon2_ecDNA_1	1568714	220.33134522060212	522.9772147766373	None
NCIH526_LUNG_amplicon1_Linear amplification_1	859264	5.748629605852163	8.260104187032427	None
NCIH526_LUNG_amplicon2_Linear amplification_1	1839627	5.333236599407398	6.682311499185242	None
NCIH526_LUNG_amplicon3_ecDNA_1	302079	28.940125824349344	34.74610146440473	None
NCIH526_LUNG_amplicon3_ecDNA_2	1300462	60.24076344804664	87.48472933552209	None
NCIH596_LUNG_amplicon1_ecDNA_1	167987	5.43876936953081	5.43876936953081	LowCN
NCIH650_LUNG_amplicon2_ecDNA_1	175750	10.484576604617772	10.484576604617772	None
NCIH650_LUNG_amplicon4_Complex non-cyclic_1	469926	5.019272258882516	6.109588875045928	None
NCIH650_LUNG_amplicon5_Linear amplification_1	3125255	5.1749977662311855	7.614016692244465	None
NCIH650_LUNG_amplicon6_BFB_1	734567	7.911549306244043	8.394132555538722	None
NCIH650_LUNG_amplicon7_Linear amplification_1	987392	6.7332806746674105	6.7332806746674105	None
NCIH661_LUNG_amplicon1_Linear amplification_1	294995	5.680295667469272	5.756518414005934	None
NCIH661_LUNG_amplicon2_Linear amplification_1	136854	5.961445665609317	5.961445665609317	None
NCIH661_LUNG_amplicon3_Linear amplification_1	194108	5.64905412955262	5.64905412955262	None
NCIH661_LUNG_amplicon4_Linear amplification_1	105313	6.103201194055471	7.375839636111409	None
NCIH661_LUNG_amplicon5_Linear amplification_1	224997	5.488831910636908	5.583784204087734	None
NCIH661_LUNG_amplicon6_Complex non-cyclic_1	8862662	5.826212765866898	14.171802864608624	None
NCIH661_LUNG_amplicon7_Linear amplification_1	1157553	5.21521310486066	5.21521310486066	None
NCIH661_LUNG_amplicon8_ecDNA_1	2434360	9.154417135430947	27.67420014559174	None
NCIH661_LUNG_amplicon9_Linear amplification_1	1085060	5.724021942510402	5.732207169913183	None
NCIH82_LUNG_amplicon1_ecDNA_1	1314886	62.30715748167915	145.6186291920798	None
NCIH82_LUNG_amplicon1_ecDNA_2	3861035	10.01307919368899	14.248703263022625	None
NCIH838_LUNG_amplicon1_Complex non-cyclic_1	338769	6.060656084278813	6.060656084278813	None
NCIH838_LUNG_amplicon2_Complex non-cyclic_1	2784047	7.422194584215006	9.164575424309596	None
NCIH838_LUNG_amplicon3_BFB_1	2192607	5.817721163383625	9.583617909531664	None
NCIH838_LUNG_amplicon4_Linear amplification_1	550170	4.594447691926685	4.594447691926685	LowCN
NCIH838_LUNG_amplicon5_Complex non-cyclic_1	9323168	9.930651861661795	16.707302987613808	None
NCIH838_LUNG_amplicon6_BFB_1	550838	5.464513396269207	15.375821796309502	None
NCIH841_LUNG_amplicon2_Complex non-cyclic_1	1385039	6.401326195824789	10.486457661793766	None
NCIH841_LUNG_amplicon3_Complex non-cyclic_1	14869	4.60851705070237	6.104648505543109	None
NCIH841_LUNG_amplicon4_Linear amplification_1	1076535	4.667048411124588	5.807068616372625	None
NCIH841_LUNG_amplicon8_Linear amplification_1	2797	5.347328332614889	5.347328332614889	None
NCIH889_LUNG_amplicon1_ecDNA_1	635827	71.52867879716297	82.15074906782982	None
NCIH889_LUNG_amplicon2_BFB_1	271439	5.021725731775738	5.021725731775738	LowCN
NCIH889_LUNG_amplicon3_BFB_1	5221844	5.8508167582989365	11.154595856020842	None
NCIH889_LUNG_amplicon4_ecDNA_1	597719	4.917948117713481	4.917948117713481	LowCN
NCIN87_STOMACH_amplicon1_Linear amplification_1	284644	5.855498740265474	5.855498740265474	None
NCIN87_STOMACH_amplicon2_BFB_1	1303817	12.440320329817224	113.58438082883168	None
NIHOVCAR3_OVARY_amplicon11_Linear amplification_1	1136042	4.138539210475446	5.551023133812427	None
NIHOVCAR3_OVARY_amplicon12_ecDNA_1	99628	4.524813072881255	4.524813072881255	LowCN
NIHOVCAR3_OVARY_amplicon1_Linear amplification_1	372681	5.369007652195478	5.369007652195478	None
NIHOVCAR3_OVARY_amplicon2_Linear amplification_1	90797	5.90674831923116	5.90674831923116	None
NIHOVCAR3_OVARY_amplicon3_Linear amplification_1	690001	7.768789762516394	10.078782070588089	None
NIHOVCAR3_OVARY_amplicon4_Linear amplification_1	215002	5.846061286298118	5.846061286298118	None
NIHOVCAR3_OVARY_amplicon5_ecDNA_1	725772	5.884823702863485	7.769302000222235	LowCN
NIHOVCAR3_OVARY_amplicon6_BFB_1	2968669	18.08464557503206	18.08464557503206	None
NIHOVCAR3_OVARY_amplicon7_Linear amplification_1	874468	6.793258080316376	7.038942665351526	None
NIHOVCAR3_OVARY_amplicon8_BFB_1	889332	16.747694890819037	20.92000931819037	None
NIHOVCAR3_OVARY_amplicon9_Complex non-cyclic_1	3735226	14.678018976375853	26.254730321155556	None
NUGC3_STOMACH_amplicon1_Linear amplification_1	474010	6.780322332832836	6.791845722662125	None
NUGC3_STOMACH_amplicon2_Linear amplification_1	64991	6.464054706474027	6.464054706474027	None
NUGC4_STOMACH_amplicon1_Complex non-cyclic_1	449006	5.729419949151646	12.274330254951447	None
NUGC4_STOMACH_amplicon2_Complex non-cyclic_1	2010293	6.162192603852627	7.0748772052978515	None
OAW42_OVARY_amplicon1_Linear amplification_1	55001	5.232563944777062	5.232563944777062	None
OAW42_OVARY_amplicon2_ecDNA_1	876153	4.748471031147045	8.174706652115658	None
OAW42_OVARY_amplicon3_Linear amplification_1	270011	5.906079904717463	6.9034385303905355	None
OCUM1_STOMACH_amplicon10_Linear amplification_1	4155	4.747211676871789	4.747211676871789	LowCN
OCUM1_STOMACH_amplicon2_BFB_1	10710841	6.221615596676993	18.398447525690795	None
OCUM1_STOMACH_amplicon3_Linear amplification_1	88422	5.986416551308858	5.986416551308858	None
OE19_OESOPHAGUS_amplicon1_Linear amplification_1	5080040	8.881391114173928	10.735652662710482	None
OE19_OESOPHAGUS_amplicon2_ecDNA_1	544990	51.660732571714256	141.26813112328458	None
OE19_OESOPHAGUS_amplicon3_ecDNA_1	740487	7.160742951918568	9.509214453799615	None
OE19_OESOPHAGUS_amplicon4_Complex non-cyclic_1	3902988	7.632969625991596	7.687140615204106	None
OE19_OESOPHAGUS_amplicon5_BFB_1	2717408	9.711487632925278	11.354270394319467	None
ONS76_CENTRAL_NERVOUS_SYSTEM_amplicon1_Complex non-cyclic_1	782126	5.384132819176652	11.370649172289088	None
OSRC2_KIDNEY_amplicon1_ecDNA_1	163304	9.058939218414476	14.408481189595479	None
OV90_OVARY_amplicon1_Linear amplification_1	119339	5.221695315563096	5.221695315563096	None
OV90_OVARY_amplicon2_Linear amplification_1	2109996	4.691670136436232	4.691670136436232	LowCN
OV90_OVARY_amplicon3_Linear amplification_1	399589	5.135017617351602	5.135017617351602	None
OV90_OVARY_amplicon4_Linear amplification_1	1598860	5.6140202192296895	5.6140202192296895	None
OV90_OVARY_amplicon5_BFB_1	1178518	45.732587958566924	121.1888041939904	None
OV90_OVARY_amplicon5_ecDNA_1	502690	35.45041669004675	83.1832000666491	None
OV90_OVARY_amplicon6_BFB_1	6053264	6.603419873858506	11.322623327907442	None
OV90_OVARY_amplicon7_Linear amplification_1	160721	25.71298881933302	25.71298881933302	None
OVCAR4_OVARY_amplicon1_ecDNA_1	292489	6.936092015556109	7.145867880982143	LowCN
OVCAR4_OVARY_amplicon6_ecDNA_1	183461	5.909679939845121	10.20348538291588	None
OVCAR8_OVARY_amplicon1_ecDNA_1	2061333	5.255938780273604	5.255938780273604	LowCN
OVCAR8_OVARY_amplicon2_ecDNA_1	121247	5.792523570848638	5.792523570848638	LowCN
OVCAR8_OVARY_amplicon3_ecDNA_1	1648015	5.198840754505651	7.0997557204175665	LowCN
OVCAR8_OVARY_amplicon4_Linear amplification_1	226464	4.512252062703407	4.512252062703407	LowCN
OVCAR8_OVARY_amplicon5_Linear amplification_1	755536	4.572733628703917	4.572733628703917	LowCN
OVCAR8_OVARY_amplicon6_ecDNA_1	89994	5.4911063617137525	5.4911063617137525	LowCN
OVCAR8_OVARY_amplicon7_ecDNA_1	54640	5.088175689382879	5.088175689382879	LowCN
OVCAR8_OVARY_amplicon7_ecDNA_2	54640	5.088175689382879	5.088175689382879	LowCN
OVCAR8_OVARY_amplicon8_Linear amplification_1	90006	5.537415881060168	5.537415881060168	None
OVSAHO_OVARY_amplicon10_Linear amplification_1	421679	5.253331040898649	5.637244596599368	None
OVSAHO_OVARY_amplicon11_Linear amplification_1	105007	6.719062903435225	6.719062903435225	None
OVSAHO_OVARY_amplicon12_Linear amplification_1	855055	9.915958497701508	13.016069669929298	None
OVSAHO_OVARY_amplicon1_ecDNA_1	610700	6.629423940246403	6.629423940246403	LowCN
OVSAHO_OVARY_amplicon2_ecDNA_1	1025485	6.820599874592235	8.409182132834601	None
OVSAHO_OVARY_amplicon3_Linear amplification_1	749993	8.292297833748146	8.859562330971277	None
OVSAHO_OVARY_amplicon4_ecDNA_1	573220	6.145621101396361	6.145621101396361	LowCN
OVSAHO_OVARY_amplicon5_Linear amplification_1	1664981	6.161984204760331	6.161984204760331	None
OVSAHO_OVARY_amplicon6_ecDNA_1	309694	6.567153393077398	6.567153393077398	LowCN
OVSAHO_OVARY_amplicon7_Linear amplification_1	5493379	8.40008035195264	10.118757690077329	None
OVSAHO_OVARY_amplicon8_ecDNA_1	158455	6.389238566395533	6.389238566395533	LowCN
OVSAHO_OVARY_amplicon9_Linear amplification_1	2215064	6.329399643744883	7.4673393642600665	None
PANC0327_PANCREAS_amplicon1_Linear amplification_1	740492	4.5229644020007385	4.5229644020007385	LowCN
PANC0327_PANCREAS_amplicon2_Linear amplification_1	122992	6.575462758432527	6.575462758432527	None
PANC0327_PANCREAS_amplicon3_Linear amplification_1	1502053	5.2726115668421585	5.2726115668421585	None
PANC1_PANCREAS_amplicon1_BFB_1	1834152	32.16075935714522	40.800922692405265	None
PATU8988T_PANCREAS_amplicon1_BFB_1	1758372	6.078510542101878	22.35642610663093	None
PATU8988T_PANCREAS_amplicon2_BFB_1	589502	7.686666841022495	7.686666841022495	LowCN
PATU8988T_PANCREAS_amplicon3_BFB_1	899916	6.627650616022329	6.627650616022329	LowCN
PC14_LUNG_amplicon1_Complex non-cyclic_1	4341767	5.53010300786627	5.694141367220624	None
PC14_LUNG_amplicon2_Complex non-cyclic_1	1130028	5.170150242796066	6.2340168050465	None
PC14_LUNG_amplicon3_BFB_1	4495214	4.516557552153738	7.022713912223031	LowCN
PC14_LUNG_amplicon4_Linear amplification_1	123904	5.726910868552341	5.726910868552341	None
PC3_PROSTATE_amplicon1_ecDNA_1	4832632	7.120471046891175	14.07366318501474	None
PC3_PROSTATE_amplicon1_ecDNA_2	3553115	8.545639022037516	14.161691903827094	None
PC3_PROSTATE_amplicon1_ecDNA_3	283212	6.2424192736745425	6.2424192736745425	LowCN
PC3_PROSTATE_amplicon2_Linear amplification_1	379997	5.737391851816127	5.737391851816127	None
PC3_PROSTATE_amplicon3_Linear amplification_1	635002	6.012882273745567	6.012882273745567	None
PC3_PROSTATE_amplicon4_Complex non-cyclic_1	5994945	6.342023037696778	6.964159347032441	None
PC3_PROSTATE_amplicon5_ecDNA_1	132624	8.416228331915836	8.416228331915836	None
PC3_PROSTATE_amplicon6_Linear amplification_1	334926	6.303213022322228	7.780624164838668	None
PLCPRF5_LIVER_amplicon1_Complex non-cyclic_1	695340	7.899472397708713	9.807996669804831	None
QGP1_PANCREAS_amplicon1_ecDNA_1	150505	4.792696007703395	4.792696007703395	LowCN
QGP1_PANCREAS_amplicon2_Linear amplification_1	100002	5.721210510006929	5.721210510006929	None
QGP1_PANCREAS_amplicon3_Complex non-cyclic_1	1193428	6.511380262150777	6.511380262150778	None
QGP1_PANCREAS_amplicon4_BFB_1	7778560	14.496654021335559	21.96889370546922	None
QGP1_PANCREAS_amplicon4_ecDNA_1	2259307	10.895359249185095	21.96889370546922	None
QGP1_PANCREAS_amplicon4_ecDNA_2	171124	16.544911599598326	20.959146932637665	None
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_amplicon2_ecDNA_1	113584	4.42683276592789	4.42683276592789	LowCN
RERFGC1B_STOMACH_amplicon1_Complex non-cyclic_1	1076985	5.131345163187604	6.540271509249487	None
RERFGC1B_STOMACH_amplicon2_Complex non-cyclic_1	8798365	8.086158571707196	15.020547157096047	None
RERFGC1B_STOMACH_amplicon3_Linear amplification_1	85003	6.593951532057607	6.593951532057607	None
RERFGC1B_STOMACH_amplicon4_ecDNA_1	847502	9.34840724352686	12.771001947505509	None
RERFGC1B_STOMACH_amplicon4_ecDNA_2	5407429	12.637454827605097	21.211393476586043	None
RKN_SOFT_TISSUE_amplicon1_Complex non-cyclic_1	11274377	10.079068722641232	23.75791607520363	None
RL952_ENDOMETRIUM_amplicon1_ecDNA_1	111286	4.977563386949695	4.977563386949695	LowCN
RMGI_OVARY_amplicon10_BFB_1	1753009	6.247659297130686	8.384380903981757	None
RMGI_OVARY_amplicon1_ecDNA_1	139472	5.068551073645981	5.106862707793253	LowCN
RMGI_OVARY_amplicon3_ecDNA_1	304563	5.180433843995173	5.180433843995173	LowCN
RMGI_OVARY_amplicon4_ecDNA_1	264720	7.49198145528136	13.300171766259313	None
RMGI_OVARY_amplicon5_ecDNA_1	173472	5.356074564175411	5.5120652839899344	LowCN
RMGI_OVARY_amplicon6_ecDNA_1	2233311	10.372913205006173	11.639670276955846	None
RMGI_OVARY_amplicon7_Complex non-cyclic_1	604449	5.660761994325515	19.80439405820051	None
RMGI_OVARY_amplicon8_ecDNA_1	140348	6.120786744161471	6.120786744161471	LowCN
RMGI_OVARY_amplicon9_ecDNA_1	239231	5.18178389341845	5.18178389341845	LowCN
RPMI7951_SKIN_amplicon1_Complex non-cyclic_1	82368	6.024247040778114	8.147032862608988	None
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_amplicon1_Linear amplification_1	224998	7.355078433606069	7.355078433606069	None
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_amplicon2_Linear amplification_1	1590403	5.062437047890696	13.158996484244692	None
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_amplicon3_Complex non-cyclic_1	99336	5.308936844021149	8.363096544554775	None
RT112_URINARY_TRACT_amplicon1_ecDNA_1	68771	10.207870174346166	10.207870174346166	None
RT112_URINARY_TRACT_amplicon2_BFB_1	643328	4.794048921554453	6.489633257475222	LowCN
RT112_URINARY_TRACT_amplicon3_BFB_1	7134575	5.920912430677988	10.190646416867779	None
RVH421_SKIN_amplicon1_ecDNA_1	2028983	5.367993651695767	5.367993651695767	LowCN
RVH421_SKIN_amplicon2_Linear amplification_1	199715	5.579867864811194	5.579867864811194	None
RVH421_SKIN_amplicon3_Complex non-cyclic_1	6518000	6.652406581672989	9.588370599796725	None
RVH421_SKIN_amplicon4_Linear amplification_1	319692	5.766336448092169	5.766336448092169	None
SBC5_LUNG_amplicon1_Linear amplification_1	131953	6.218275725966465	6.218275725966465	None
SBC5_LUNG_amplicon2_ecDNA_1	195965	5.314393423439679	5.314393423439679	LowCN
SBC5_LUNG_amplicon4_BFB_1	322919	11.968517849579138	11.968517849579138	None
SCABER_URINARY_TRACT_amplicon1_ecDNA_1	1896152	11.52566949657396	13.000463646299691	None
SCABER_URINARY_TRACT_amplicon2_BFB_1	4256527	6.372007931837629	6.372007931837633	LowCN
SCABER_URINARY_TRACT_amplicon3_BFB_1	3439730	6.806486706756077	6.875599257575563	LowCN
SCABER_URINARY_TRACT_amplicon4_Complex non-cyclic_1	672026	4.52636385332065	4.99721085298939	LowCN
SCC25_UPPER_AERODIGESTIVE_TRACT_amplicon1_BFB_1	1095042	4.690775837099704	12.072641785509784	None
SCC25_UPPER_AERODIGESTIVE_TRACT_amplicon2_Linear amplification_1	11441917	5.552742978299929	6.730672688756511	None
SCC25_UPPER_AERODIGESTIVE_TRACT_amplicon3_Linear amplification_1	127504	6.245912632150088	6.245912632150088	None
SCC25_UPPER_AERODIGESTIVE_TRACT_amplicon4_BFB_1	2006833	10.350199580894392	13.764167445383645	None
SCC25_UPPER_AERODIGESTIVE_TRACT_amplicon5_Complex non-cyclic_1	2989117	7.914800590888831	8.369709899289864	None
SCC25_UPPER_AERODIGESTIVE_TRACT_amplicon6_Linear amplification_1	396690	5.895294616128563	5.895294616128563	None
SCC4_UPPER_AERODIGESTIVE_TRACT_amplicon1_Complex non-cyclic_1	415043	4.973593028157822	7.682247162389084	None
SCC4_UPPER_AERODIGESTIVE_TRACT_amplicon2_Complex non-cyclic_1	17228701	6.600121094091513	10.385513633495021	None
SCC4_UPPER_AERODIGESTIVE_TRACT_amplicon3_Linear amplification_1	315016	5.101318873132994	5.101318873132994	None
SCC4_UPPER_AERODIGESTIVE_TRACT_amplicon4_BFB_1	1395045	13.868082697117261	13.868082697117261	None
SCC4_UPPER_AERODIGESTIVE_TRACT_amplicon5_Linear amplification_1	3324525	8.71305220801697	10.895805613963043	None
SCC4_UPPER_AERODIGESTIVE_TRACT_amplicon6_Linear amplification_1	265024	6.606061819360977	6.606061819360977	None
SCC4_UPPER_AERODIGESTIVE_TRACT_amplicon9_Linear amplification_1	595016	5.806261767387559	5.806261767387559	None
SCLC21H_LUNG_amplicon1_ecDNA_1	89128	160.18690531060642	183.02036486565285	None
SCLC21H_LUNG_amplicon1_ecDNA_2	179914	132.78388121775438	188.15352326297577	None
SF295_CENTRAL_NERVOUS_SYSTEM_amplicon1_ecDNA_1	985738	6.951022925619039	7.7876884615470505	LowCN
SH10TC_STOMACH_amplicon1_Complex non-cyclic_1	13648284	8.995665712036352	15.235352458128975	None
SH10TC_STOMACH_amplicon2_BFB_1	62578	8.97400782143646	14.029046239448835	None
SH10TC_STOMACH_amplicon3_Linear amplification_1	1204987	6.455876921244535	10.191301995025963	None
SH10TC_STOMACH_amplicon4_Linear amplification_1	55000	10.324085691903512	10.324085691903512	None
SH10TC_STOMACH_amplicon5_Linear amplification_1	344646	7.698563016450484	7.698563016450484	None
SH10TC_STOMACH_amplicon6_Linear amplification_1	645019	6.243131341918993	6.243131341918993	None
SHP77_LUNG_amplicon1_Linear amplification_1	65000	6.072823349524687	6.072823349524687	None
SHP77_LUNG_amplicon2_Linear amplification_1	555005	5.1681391122702705	5.1681391122702705	None
SHP77_LUNG_amplicon3_Linear amplification_1	385004	5.410385640386582	5.410385640386582	None
SHP77_LUNG_amplicon4_Linear amplification_1	50001	5.271609526578717	5.271609526578717	None
SHP77_LUNG_amplicon5_Complex non-cyclic_1	80214	4.548001685749112	4.548001685749112	LowCN
SHP77_LUNG_amplicon6_Linear amplification_1	720064	9.419211402817366	9.481950695039336	None
SHP77_LUNG_amplicon7_Linear amplification_1	366543	5.747198098637575	5.747198098637575	None
SKCO1_LARGE_INTESTINE_amplicon1_Linear amplification_1	3499051	5.4997049914792004	9.288893531279564	None
SKCO1_LARGE_INTESTINE_amplicon2_Complex non-cyclic_1	5239572	7.161506098426104	7.1615060984262495	None
SKCO1_LARGE_INTESTINE_amplicon3_BFB_1	1780745	4.831338484568134	4.831338484568134	LowCN
SKCO1_LARGE_INTESTINE_amplicon4_Linear amplification_1	876813	5.052506434750972	5.052506434750978	None
SKCO1_LARGE_INTESTINE_amplicon5_Linear amplification_1	2178373	8.067666509188744	8.067666509188744	None
SKCO1_LARGE_INTESTINE_amplicon6_Linear amplification_1	689993	4.522517609688179	4.522517609688179	LowCN
SKCO1_LARGE_INTESTINE_amplicon7_BFB_1	1343617	6.387166048274911	6.387166048274911	LowCN
SKCO1_LARGE_INTESTINE_amplicon8_Complex non-cyclic_1	4340021	5.412883484218471	5.936658376943866	None
SKLMS1_SOFT_TISSUE_amplicon1_Linear amplification_1	220007	5.443069318352902	5.443069318352902	None
SKLU1_LUNG_amplicon1_Complex non-cyclic_1	1302593	6.396673686439576	6.396673686439576	None
SKLU1_LUNG_amplicon2_Linear amplification_1	629989	7.6201835989233055	7.6201835989233055	None
SKLU1_LUNG_amplicon3_Complex non-cyclic_1	164109	5.178920834875183	5.178920834875183	None
SKLU1_LUNG_amplicon4_BFB_1	478190	21.006317925030334	25.7614456659483	None
SKLU1_LUNG_amplicon5_Complex non-cyclic_1	1623852	5.853200260967964	6.992796848523186	None
SKLU1_LUNG_amplicon6_Linear amplification_1	672162	5.0489364149795986	5.612252521004231	None
SKLU1_LUNG_amplicon7_Linear amplification_1	525034	5.091426916601947	5.091426916601947	None
SKMEL2_SKIN_amplicon1_Linear amplification_1	307783	6.219306983869579	9.091005619988994	None
SKMEL2_SKIN_amplicon2_ecDNA_1	54463	10.66282140768464	10.66282140768464	None
SKMEL2_SKIN_amplicon3_Linear amplification_1	1171034	5.073571296328357	5.414346476818265	None
SKMEL30_SKIN_amplicon1_Complex non-cyclic_1	4104443	6.448295646897162	9.76819906545377	None
SKMEL5_SKIN_amplicon1_Complex non-cyclic_1	2314680	8.060834228717392	13.253968341712676	None
SKMEL5_SKIN_amplicon2_Linear amplification_1	1296910	6.694300067731971	8.458827066040282	None
SKMES1_LUNG_amplicon1_ecDNA_1	744007	4.972221181187688	5.4627555611017495	LowCN
SKMES1_LUNG_amplicon2_Complex non-cyclic_1	354619	4.350278182464375	4.992132925657874	LowCN
SKMES1_LUNG_amplicon6_Complex non-cyclic_1	2008973	4.886918523800738	8.670449241114179	None
SKOV3_OVARY_amplicon1_ecDNA_1	153016	7.011245812833803	7.584375367052564	LowCN
SKOV3_OVARY_amplicon2_ecDNA_1	448167	8.752932890732898	77.56434591365209	None
SKOV3_OVARY_amplicon3_ecDNA_1	144419	5.767606830461	5.767606830461	LowCN
SKOV3_OVARY_amplicon4_ecDNA_1	305829	5.596819465469728	7.7347528713444635	LowCN
SKOV3_OVARY_amplicon5_Linear amplification_1	84637	5.317282738631045	5.317282738631045	None
SNU119_OVARY_amplicon10_ecDNA_1	63379	6.527799146639088	6.527799146639088	LowCN
SNU119_OVARY_amplicon11_Linear amplification_1	230619	5.226870218354889	5.226870218354889	None
SNU119_OVARY_amplicon1_BFB_1	9969405	5.241230242732541	6.135098264520915	LowCN
SNU119_OVARY_amplicon2_Linear amplification_1	4407808	5.756197849251799	5.837807262606107	None
SNU119_OVARY_amplicon3_Complex non-cyclic_1	29772376	8.082144506366783	13.306453103114784	None
SNU119_OVARY_amplicon4_Linear amplification_1	714679	5.318516272887091	5.318516272887091	None
SNU119_OVARY_amplicon5_Linear amplification_1	4977686	6.550418715316166	10.529257367442492	None
SNU119_OVARY_amplicon6_Linear amplification_1	525839	6.112502824144167	14.425623934849192	None
SNU119_OVARY_amplicon7_Linear amplification_1	755292	6.102397806578951	8.425766651574307	None
SNU119_OVARY_amplicon8_Linear amplification_1	1140309	5.854777941067607	7.160471015682043	None
SNU119_OVARY_amplicon9_Complex non-cyclic_1	8186673	6.087123845382468	8.843640484104382	None
SNU16_STOMACH_amplicon1_ecDNA_1	4036815	90.10311576514364	408.8811917003203	None
SNU182_LIVER_amplicon10_Linear amplification_1	9693578	6.475587712220734	19.483457103563033	None
SNU182_LIVER_amplicon1_ecDNA_1	7918887	13.419391586683611	25.304522199055494	None
SNU182_LIVER_amplicon2_Complex non-cyclic_1	1977496	5.869845366996797	5.876831208341796	None
SNU182_LIVER_amplicon3_Linear amplification_1	405015	5.069359044055969	5.069359044055969	None
SNU182_LIVER_amplicon4_Linear amplification_1	962988	5.113007611855112	7.016526244190276	None
SNU182_LIVER_amplicon5_Linear amplification_1	100004	6.498856949183513	6.498856949183513	None
SNU182_LIVER_amplicon6_ecDNA_1	600812	12.24849652073618	14.247925195999116	None
SNU182_LIVER_amplicon7_Linear amplification_1	625372	11.698130953263068	15.10800035910586	None
SNU182_LIVER_amplicon8_Complex non-cyclic_1	1751509	13.945329835715212	17.972237121141948	None
SNU182_LIVER_amplicon9_BFB_1	767629	14.73675681070279	14.73675681070279	None
SNU1_STOMACH_amplicon1_Complex non-cyclic_1	212518	4.764231300593625	4.764231300593625	LowCN
SNU387_LIVER_amplicon1_Linear amplification_1	870025	5.130523425743373	5.130523425743373	None
SNU387_LIVER_amplicon3_Complex non-cyclic_1	508489	6.999480831800702	8.69316331630942	None
SNU387_LIVER_amplicon4_BFB_1	6499295	10.692340683079161	19.43431044113732	None
SNU449_LIVER_amplicon1_BFB_1	524999	19.085088126509568	35.720890283883946	None
SNU475_LIVER_amplicon1_ecDNA_1	4872429	8.202614809503578	20.04783334892507	None
SUIT2_PANCREAS_amplicon1_ecDNA_1	1822534	5.181681953959447	7.216901911638315	LowCN
SUIT2_PANCREAS_amplicon2_Linear amplification_1	1321082	5.222750058818363	6.05417360099036	None
SUIT2_PANCREAS_amplicon3_Linear amplification_1	2725	5.164082733371908	5.164082733371908	None
SW1271_LUNG_amplicon1_Linear amplification_1	422222	6.790543908830791	6.790543908830791	None
SW1271_LUNG_amplicon2_Linear amplification_1	699982	5.878758639177497	7.502992047306867	None
SW1783_CENTRAL_NERVOUS_SYSTEM_amplicon1_ecDNA_1	3855656	22.508369810629357	24.354230857157376	None
SW480_LARGE_INTESTINE_amplicon1_ecDNA_1	2174412	10.527891165738932	18.6155767103741	None
SW480_LARGE_INTESTINE_amplicon2_Linear amplification_1	2354510	5.277499837457035	5.307569281142449	None
SW480_LARGE_INTESTINE_amplicon3_Complex non-cyclic_1	188000	5.79737321884393	13.708939882836166	None
SW480_LARGE_INTESTINE_amplicon4_Linear amplification_1	105004	5.497374112682887	5.497374112682887	None
SW579_THYROID_amplicon1_Complex non-cyclic_1	13303477	6.163382270424066	12.813526416301816	None
SW579_THYROID_amplicon2_Linear amplification_1	211670	6.0862114146699895	6.0862114146699895	None
SW579_THYROID_amplicon3_Linear amplification_1	991278	5.654775418466005	7.259360165689634	None
SW579_THYROID_amplicon4_ecDNA_1	455426	7.89135659509862	7.89135659509862	LowCN
SW579_THYROID_amplicon4_ecDNA_2	10387	8.083259705919561	8.102417257985795	None
SW900_LUNG_amplicon1_Linear amplification_1	74976	4.866946049942853	4.866946049942853	LowCN
SW900_LUNG_amplicon3_Linear amplification_1	280430	6.645726264806738	6.645726264806738	None
SW900_LUNG_amplicon4_ecDNA_1	1996515	7.628588256695546	9.393652604270274	None
SW900_LUNG_amplicon6_Complex non-cyclic_1	1542264	7.902467881125382	9.801024339012592	None
T24_URINARY_TRACT_amplicon1_Complex non-cyclic_1	132639	6.39465859885447	9.283072551261633	None
T47D_BREAST_amplicon1_Linear amplification_1	84928	5.198798648540329	5.198798648540329	None
T47D_BREAST_amplicon2_Linear amplification_1	240001	5.13384937741887	5.13384937741887	None
T47D_BREAST_amplicon3_ecDNA_1	433831	5.81629839285905	5.81629839285905	LowCN
TE11_OESOPHAGUS_amplicon1_Complex non-cyclic_1	477126	6.380488261646928	11.815185290338627	None
TE11_OESOPHAGUS_amplicon3_Linear amplification_1	844991	4.538270568679967	4.538270568679967	LowCN
TE11_OESOPHAGUS_amplicon4_Complex non-cyclic_1	364124	13.646478711012197	13.966183076374548	None
TE11_OESOPHAGUS_amplicon5_ecDNA_1	106156	6.770664391918231	6.770664391918231	LowCN
TE11_OESOPHAGUS_amplicon6_BFB_1	2135115	22.635496992166757	29.71799164863724	None
TE1_OESOPHAGUS_amplicon10_Linear amplification_1	439986	6.4458471662572245	6.4458471662572245	None
TE1_OESOPHAGUS_amplicon1_Complex non-cyclic_1	892702	7.163450157556922	7.163450157556922	None
TE1_OESOPHAGUS_amplicon2_Linear amplification_1	820007	6.903262597541729	6.903262597541729	None
TE1_OESOPHAGUS_amplicon3_Linear amplification_1	815555	4.687973845359155	4.687973845359155	LowCN
TE1_OESOPHAGUS_amplicon4_Linear amplification_1	95601	6.129447034247952	6.580866585355818	None
